ea,name,name_origin,source_kind,original_symbol,demangled_symbol,translated_alias,segment,size,xrefs_to,flags,is_thunk,is_library,is_default_sub
1934876,sub_1D861C,ida_default_sub,,,,,.text,80,1,5120,False,False,True
1934956,sub_1D866C,ida_default_sub,,,,,.text,248,1,5120,False,False,True
1935204,GuiContextTextListCtrl_GuiContextTextListCtrl_void,elf_symbol,function,_ZN22GuiContextTextListCtrlC1Ev,GuiContextTextListCtrl::GuiContextTextListCtrl(void),GuiContextTextListCtrl_GuiContextTextListCtrl_void,.text,96,2,5120,False,False,False
1935300,GuiContextTextListCtrl_GuiContextTextListCtrl_TString_const,elf_symbol,function,_ZN22GuiContextTextListCtrlC2ERK7TString,GuiContextTextListCtrl::GuiContextTextListCtrl(TString const&),GuiContextTextListCtrl_GuiContextTextListCtrl_TString_const,.text,48,2,5120,False,False,False
1935348,GuiContextTextListCtrl_GuiContextTextListCtrl_GuiContextMenuCtrl,elf_symbol,function,_ZN22GuiContextTextListCtrlC2EP18GuiContextMenuCtrl,GuiContextTextListCtrl::GuiContextTextListCtrl(GuiContextMenuCtrl *),GuiContextTextListCtrl_GuiContextTextListCtrl_GuiContextMenuCtrl,.text,100,5,5120,False,False,False
1935448,GuiContextMenuCtrl_addChildren_void,elf_symbol,function,_ZN18GuiContextMenuCtrl11addChildrenEv,GuiContextMenuCtrl::addChildren(void),GuiContextMenuCtrl_addChildren_void,.text,432,3,5120,False,False,False
1935880,GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties_void,elf_symbol,function,_ZN28GuiContextMenuCtrlPropertiesC1Ev,GuiContextMenuCtrlProperties::GuiContextMenuCtrlProperties(void),GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties_void,.text,176,5,5120,False,False,False
1936056,GuiContextMenuCtrl_initObject_void,elf_symbol,function,_ZN18GuiContextMenuCtrl10initObjectEv,GuiContextMenuCtrl::initObject(void),GuiContextMenuCtrl_initObject_void,.text,100,4,5120,False,False,False
1936156,GuiContextMenuCtrl_GuiContextMenuCtrl_TString_const,elf_symbol,function,_ZN18GuiContextMenuCtrlC2ERK7TString,GuiContextMenuCtrl::GuiContextMenuCtrl(TString const&),GuiContextMenuCtrl_GuiContextMenuCtrl_TString_const,.text,48,8,5120,False,False,False
1936204,GuiContextMenuCtrl_create_TString_const,elf_symbol,function,_Z25GuiContextMenuCtrl_createRK7TString,GuiContextMenuCtrl_create(TString const&),GuiContextMenuCtrl_create_TString_const,.text,48,3,5120,False,False,False
1936252,GuiContextMenuCtrl_GuiContextMenuCtrl_void,elf_symbol,function,_ZN18GuiContextMenuCtrlC2Ev,GuiContextMenuCtrl::GuiContextMenuCtrl(void),GuiContextMenuCtrl_GuiContextMenuCtrl_void,.text,100,2,5120,False,False,False
1936352,guiContextMenuCtrl_initStaticScriptVars_void,elf_symbol,function,_Z39guiContextMenuCtrl_initStaticScriptVarsv,guiContextMenuCtrl_initStaticScriptVars(void),guiContextMenuCtrl_initStaticScriptVars_void,.text,128,4,5120,False,False,False
1936480,GuiContextTextListCtrl_onKeyDown_GuiEvent_const,elf_symbol,function,_ZN22GuiContextTextListCtrl9onKeyDownERK8GuiEvent,GuiContextTextListCtrl::onKeyDown(GuiEvent const&),GuiContextTextListCtrl_onKeyDown_GuiEvent_const,.text,136,2,5120,False,False,False
1936616,GuiContextTextListCtrl_onMouseDown_GuiEvent_const,elf_symbol,function,_ZN22GuiContextTextListCtrl11onMouseDownERK8GuiEvent,GuiContextTextListCtrl::onMouseDown(GuiEvent const&),GuiContextTextListCtrl_onMouseDown_GuiEvent_const,.text,48,2,5120,False,False,False
1936664,GuiContextTextListCtrl_onMouseUp_GuiEvent_const,elf_symbol,function,_ZN22GuiContextTextListCtrl9onMouseUpERK8GuiEvent,GuiContextTextListCtrl::onMouseUp(GuiEvent const&),GuiContextTextListCtrl_onMouseUp_GuiEvent_const,.text,56,2,5120,False,False,False
1936720,GuiContextTextListCtrl_onRenderCell_TPoint_const_TPoint_const_bool_bool,elf_symbol,function,_ZN22GuiContextTextListCtrl12onRenderCellERK6TPointS2_bb,"GuiContextTextListCtrl::onRenderCell(TPoint const&,TPoint const&,bool,bool)",GuiContextTextListCtrl_onRenderCell_TPoint_const_TPoint_const_bool_bool,.text,368,2,5120,False,False,False
1937088,GuiContextMenuCtrlProperties_listPropertiesForDocumentation_void,elf_symbol,function,_ZN28GuiContextMenuCtrlProperties30listPropertiesForDocumentationEv,GuiContextMenuCtrlProperties::listPropertiesForDocumentation(void),GuiContextMenuCtrlProperties_listPropertiesForDocumentation_void,.text,104,2,5120,False,False,False
1937192,GuiContextMenuCtrl_onMouseDown_GuiEvent_const,elf_symbol,function,_ZN18GuiContextMenuCtrl11onMouseDownERK8GuiEvent,GuiContextMenuCtrl::onMouseDown(GuiEvent const&),GuiContextMenuCtrl_onMouseDown_GuiEvent_const,.text,184,5,5120,False,False,False
1937376,GuiTextListCtrl_setCellSize_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl11setCellSizeERK6TPoint,GuiTextListCtrl::setCellSize(TPoint const&),GuiTextListCtrl_setCellSize_TPoint_const,.text,12,3,5120,False,False,False
1937388,GuiTextListCtrl_getCellSize_TPoint,elf_symbol,function,_ZN15GuiTextListCtrl11getCellSizeER6TPoint,GuiTextListCtrl::getCellSize(TPoint &),GuiTextListCtrl_getCellSize_TPoint,.text,12,3,5120,False,False,False
1937400,GuiContextMenuCtrl_onRowSelected_int,elf_symbol,function,_ZN18GuiContextMenuCtrl13onRowSelectedEi,GuiContextMenuCtrl::onRowSelected(int),GuiContextMenuCtrl_onRowSelected_int,.text,4,2,5120,False,False,False
1937404,GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties,elf_symbol,function,_ZN28GuiContextMenuCtrlPropertiesD1Ev,GuiContextMenuCtrlProperties::~GuiContextMenuCtrlProperties(),GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties,.text,28,4,5120,False,False,False
1937432,non_virtual_thunk_to_GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties,elf_symbol,function,_ZThn16_N28GuiContextMenuCtrlPropertiesD1Ev,`non-virtual thunk to'GuiContextMenuCtrlProperties::~GuiContextMenuCtrlProperties(),non_virtual_thunk_to_GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties,.text,8,2,5120,False,False,False
1937440,GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties__2,elf_symbol,function,_ZN28GuiContextMenuCtrlPropertiesD0Ev,GuiContextMenuCtrlProperties::~GuiContextMenuCtrlProperties(),GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties__2,.text,56,3,5120,False,False,False
1937496,non_virtual_thunk_to_GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties__2,elf_symbol,function,_ZThn16_N28GuiContextMenuCtrlPropertiesD0Ev,`non-virtual thunk to'GuiContextMenuCtrlProperties::~GuiContextMenuCtrlProperties(),non_virtual_thunk_to_GuiContextMenuCtrlProperties_GuiContextMenuCtrlProperties__2,.text,8,2,5120,False,False,False
1937504,GuiContextTextListCtrl_GuiContextTextListCtrl,elf_symbol,function,_ZN22GuiContextTextListCtrlD2Ev,GuiContextTextListCtrl::~GuiContextTextListCtrl(),GuiContextTextListCtrl_GuiContextTextListCtrl,.text,20,3,5120,False,False,False
1937524,GuiContextTextListCtrl_GuiContextTextListCtrl__2,elf_symbol,function,_ZN22GuiContextTextListCtrlD0Ev,GuiContextTextListCtrl::~GuiContextTextListCtrl(),GuiContextTextListCtrl_GuiContextTextListCtrl__2,.text,48,2,5120,False,False,False
1937572,sub_1D90A4,ida_default_sub,,,,,.text,96,1,5120,False,False,True
1937668,sub_1D9104,ida_default_sub,,,,,.text,32,1,5120,False,False,True
1937700,sub_1D9124,ida_default_sub,,,,,.text,32,1,5120,False,False,True
1937732,GuiPopUpMenuCtrl_setProtectedObject_int,elf_symbol,function,_ZN16GuiPopUpMenuCtrl18setProtectedObjectEi,GuiPopUpMenuCtrl::setProtectedObject(int),GuiPopUpMenuCtrl_setProtectedObject_int,.text,44,2,5120,False,False,False
1937776,GuiPopUpMenuCtrl_closePopUp_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl10closePopUpEv,GuiPopUpMenuCtrl::closePopUp(void),GuiPopUpMenuCtrl_closePopUp_void,.text,40,2,5120,False,False,False
1937816,sub_1D9198,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1937828,GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrlD1Ev,GuiPopUpContextMenuCtrl::~GuiPopUpContextMenuCtrl(),GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl,.text,32,6,5120,False,False,False
1937860,GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl__2,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrlD0Ev,GuiPopUpContextMenuCtrl::~GuiPopUpContextMenuCtrl(),GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl__2,.text,32,2,5120,False,False,False
1937892,sub_1D91E4,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1937904,sub_1D91F0,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1937916,sub_1D91FC,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1937956,GuiPopUpMenuCtrl_GuiPopUpMenuCtrl,elf_symbol,function,_ZN16GuiPopUpMenuCtrlD2Ev,GuiPopUpMenuCtrl::~GuiPopUpMenuCtrl(),GuiPopUpMenuCtrl_GuiPopUpMenuCtrl,.text,148,6,5120,False,False,False
1938104,GuiPopUpMenuCtrl_GuiPopUpMenuCtrl__2,elf_symbol,function,_ZN16GuiPopUpMenuCtrlD0Ev,GuiPopUpMenuCtrl::~GuiPopUpMenuCtrl(),GuiPopUpMenuCtrl_GuiPopUpMenuCtrl__2,.text,32,2,5120,False,False,False
1938136,GuiPopUpMenuCtrl_onSleep_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl7onSleepEv,GuiPopUpMenuCtrl::onSleep(void),GuiPopUpMenuCtrl_onSleep_void,.text,44,2,5120,False,False,False
1938180,GuiPopUpMenuCtrl_onWindowLoseFocus_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl17onWindowLoseFocusEv,GuiPopUpMenuCtrl::onWindowLoseFocus(void),GuiPopUpMenuCtrl_onWindowLoseFocus_void,.text,52,2,5120,False,False,False
1938232,GuiPopUpMenuCtrl_onMouseLeave_GuiEvent_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl12onMouseLeaveERK8GuiEvent,GuiPopUpMenuCtrl::onMouseLeave(GuiEvent const&),GuiPopUpMenuCtrl_onMouseLeave_GuiEvent_const,.text,52,2,5120,False,False,False
1938284,GuiPopUpMenuCtrl_onResourceObjectUpdated_void_TString_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl23onResourceObjectUpdatedEPvRK7TString,"GuiPopUpMenuCtrl::onResourceObjectUpdated(void *,TString const&)",GuiPopUpMenuCtrl_onResourceObjectUpdated_void_TString_const,.text,96,2,5120,False,False,False
1938380,GuiPopUpMenuCtrl_onStyleUpdated_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl14onStyleUpdatedEv,GuiPopUpMenuCtrl::onStyleUpdated(void),GuiPopUpMenuCtrl_onStyleUpdated_void,.text,56,2,5120,False,False,False
1938436,sub_1D9404,ida_default_sub,,,,,.text,116,1,5120,False,False,True
1938552,GuiPopUpMenuCtrl_onAction_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl8onActionEv,GuiPopUpMenuCtrl::onAction(void),GuiPopUpMenuCtrl_onAction_void,.text,220,2,5120,False,False,False
1938772,GuiPopUpMenuCtrl_onMouseDown_GuiEvent_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl11onMouseDownERK8GuiEvent,GuiPopUpMenuCtrl::onMouseDown(GuiEvent const&),GuiPopUpMenuCtrl_onMouseDown_GuiEvent_const,.text,96,2,5120,False,False,False
1938868,GuiPopUpMenuCtrl_onKeyDown_GuiEvent_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl9onKeyDownERK8GuiEvent,GuiPopUpMenuCtrl::onKeyDown(GuiEvent const&),GuiPopUpMenuCtrl_onKeyDown_GuiEvent_const,.text,264,2,5120,False,False,False
1939132,GuiPopUpMenuCtrl_onPreRender_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl11onPreRenderEv,GuiPopUpMenuCtrl::onPreRender(void),GuiPopUpMenuCtrl_onPreRender_void,.text,64,2,5120,False,False,False
1939196,GuiPopUpMenuCtrl_onMouseEnter_GuiEvent_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl12onMouseEnterERK8GuiEvent,GuiPopUpMenuCtrl::onMouseEnter(GuiEvent const&),GuiPopUpMenuCtrl_onMouseEnter_GuiEvent_const,.text,228,2,5120,False,False,False
1939424,GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_void,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrlC2Ev,GuiPopUpContextMenuCtrl::GuiPopUpContextMenuCtrl(void),GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_void,.text,96,2,5120,False,False,False
1939520,GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_TString_const,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrlC1ERK7TString,GuiPopUpContextMenuCtrl::GuiPopUpContextMenuCtrl(TString const&),GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_TString_const,.text,48,2,5120,False,False,False
1939568,GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_GuiPopUpMenuCtrl,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrlC2EP16GuiPopUpMenuCtrl,GuiPopUpContextMenuCtrl::GuiPopUpContextMenuCtrl(GuiPopUpMenuCtrl *),GuiPopUpContextMenuCtrl_GuiPopUpContextMenuCtrl_GuiPopUpMenuCtrl,.text,100,5,5120,False,False,False
1939668,GuiPopUpMenuCtrl_addChildren_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl11addChildrenEv,GuiPopUpMenuCtrl::addChildren(void),GuiPopUpMenuCtrl_addChildren_void,.text,76,2,5120,False,False,False
1939744,GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties_void,elf_symbol,function,_ZN26GuiPopUpMenuCtrlPropertiesC2Ev,GuiPopUpMenuCtrlProperties::GuiPopUpMenuCtrlProperties(void),GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties_void,.text,176,5,5120,False,False,False
1939920,GuiPopUpMenuCtrl_initObject_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrl10initObjectEv,GuiPopUpMenuCtrl::initObject(void),GuiPopUpMenuCtrl_initObject_void,.text,172,4,5120,False,False,False
1940092,GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_TString_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrlC1ERK7TString,GuiPopUpMenuCtrl::GuiPopUpMenuCtrl(TString const&),GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_TString_const,.text,100,5,5120,False,False,False
1940192,GuiPopUpMenuCtrl_create_TString_const,elf_symbol,function,_Z23GuiPopUpMenuCtrl_createRK7TString,GuiPopUpMenuCtrl_create(TString const&),GuiPopUpMenuCtrl_create_TString_const,.text,48,3,5120,False,False,False
1940240,GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_void,elf_symbol,function,_ZN16GuiPopUpMenuCtrlC1Ev,GuiPopUpMenuCtrl::GuiPopUpMenuCtrl(void),GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_void,.text,152,2,5120,False,False,False
1940392,GuiPopUpMenuCtrl_setIconSize_int_int,elf_symbol,function,_ZN16GuiPopUpMenuCtrl11setIconSizeEii,"GuiPopUpMenuCtrl::setIconSize(int,int)",GuiPopUpMenuCtrl_setIconSize_int_int,.text,560,4,5120,False,False,False
1940952,GuiPopUpMenuCtrl_onRowSelected_int,elf_symbol,function,_ZN16GuiPopUpMenuCtrl13onRowSelectedEi,GuiPopUpMenuCtrl::onRowSelected(int),GuiPopUpMenuCtrl_onRowSelected_int,.text,384,4,5120,False,False,False
1941336,GuiPopUpContextMenuCtrl_onRowSelected_int,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrl13onRowSelectedEi,GuiPopUpContextMenuCtrl::onRowSelected(int),GuiPopUpContextMenuCtrl_onRowSelected_int,.text,16,2,5120,False,False,False
1941352,GuiPopUpMenuCtrl_setSelected_int,elf_symbol,function,_ZN16GuiPopUpMenuCtrl11setSelectedEi,GuiPopUpMenuCtrl::setSelected(int),GuiPopUpMenuCtrl_setSelected_int,.text,64,4,5120,False,False,False
1941416,jump_GuiPopUpMenuCtrl_setSelected_int,elf_symbol,jump_thunk,j_._ZN16GuiPopUpMenuCtrl11setSelectedEi,GuiPopUpMenuCtrl::setSelected(int),jump_GuiPopUpMenuCtrl_setSelected_int,.text,4,1,5312,True,False,False
1941420,GuiPopUpMenuCtrl_setSelectedByText_TString_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl17setSelectedByTextERK7TString,GuiPopUpMenuCtrl::setSelectedByText(TString const&),GuiPopUpMenuCtrl_setSelectedByText_TString_const,.text,92,4,5120,False,False,False
1941512,sub_1DA008,ida_default_sub,,,,,.text,96,1,5120,False,False,True
1941608,GuiPopUpMenuCtrl_drawIconAndText_TPoint_const_int_int_ColorI_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl15drawIconAndTextERK6TPointiiRK6ColorI,"GuiPopUpMenuCtrl::drawIconAndText(TPoint const&,int,int,ColorI const&)",GuiPopUpMenuCtrl_drawIconAndText_TPoint_const_int_int_ColorI_const,.text,696,4,5120,False,False,False
1943152,GuiPopUpMenuCtrl_drawWithProfile_TPoint_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl15drawWithProfileERK6TPoint,GuiPopUpMenuCtrl::drawWithProfile(TPoint const&),GuiPopUpMenuCtrl_drawWithProfile_TPoint_const,.text,1368,4,5120,False,False,False
1944524,GuiPopUpMenuCtrl_onRender_TPoint_const,elf_symbol,function,_ZN16GuiPopUpMenuCtrl8onRenderERK6TPoint,GuiPopUpMenuCtrl::onRender(TPoint const&),GuiPopUpMenuCtrl_onRender_TPoint_const,.text,132,2,5120,False,False,False
1944656,guiPopUpCtrl_initStaticScriptVars_void,elf_symbol,function,_Z33guiPopUpCtrl_initStaticScriptVarsv,guiPopUpCtrl_initStaticScriptVars(void),guiPopUpCtrl_initStaticScriptVars_void,.text,128,4,5120,False,False,False
1944784,GuiPopUpContextMenuCtrl_onMouseDown_GuiEvent_const,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrl11onMouseDownERK8GuiEvent,GuiPopUpContextMenuCtrl::onMouseDown(GuiEvent const&),GuiPopUpContextMenuCtrl_onMouseDown_GuiEvent_const,.text,176,2,5120,False,False,False
1944960,GuiPopUpContextMenuCtrl_onRightMouseDown_GuiEvent_const,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrl16onRightMouseDownERK8GuiEvent,GuiPopUpContextMenuCtrl::onRightMouseDown(GuiEvent const&),GuiPopUpContextMenuCtrl_onRightMouseDown_GuiEvent_const,.text,164,2,5120,False,False,False
1945124,GuiPopUpContextMenuCtrl_closePopUp_void,elf_symbol,function,_ZN23GuiPopUpContextMenuCtrl10closePopUpEv,GuiPopUpContextMenuCtrl::closePopUp(void),GuiPopUpContextMenuCtrl_closePopUp_void,.text,176,2,5120,False,False,False
1945300,GuiPopUpMenuCtrlProperties_listPropertiesForDocumentation_void,elf_symbol,function,_ZN26GuiPopUpMenuCtrlProperties30listPropertiesForDocumentationEv,GuiPopUpMenuCtrlProperties::listPropertiesForDocumentation(void),GuiPopUpMenuCtrlProperties_listPropertiesForDocumentation_void,.text,104,3,5120,False,False,False
1945404,j__ZN26GuiPopUpMenuCtrlPropertiesD2Ev,ida_named_non_elf,,,,,.text,4,0,5312,True,False,False
1949500,GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties,elf_symbol,function,_ZN26GuiPopUpMenuCtrlPropertiesD2Ev,GuiPopUpMenuCtrlProperties::~GuiPopUpMenuCtrlProperties(),GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties,.text,28,5,5120,False,False,False
1949528,non_virtual_thunk_to_GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties,elf_symbol,function,_ZThn16_N26GuiPopUpMenuCtrlPropertiesD1Ev,`non-virtual thunk to'GuiPopUpMenuCtrlProperties::~GuiPopUpMenuCtrlProperties(),non_virtual_thunk_to_GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties,.text,8,2,5120,False,False,False
1949536,GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties__2,elf_symbol,function,_ZN26GuiPopUpMenuCtrlPropertiesD0Ev,GuiPopUpMenuCtrlProperties::~GuiPopUpMenuCtrlProperties(),GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties__2,.text,56,3,5120,False,False,False
1949592,non_virtual_thunk_to_GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties__2,elf_symbol,function,_ZThn16_N26GuiPopUpMenuCtrlPropertiesD0Ev,`non-virtual thunk to'GuiPopUpMenuCtrlProperties::~GuiPopUpMenuCtrlProperties(),non_virtual_thunk_to_GuiPopUpMenuCtrlProperties_GuiPopUpMenuCtrlProperties__2,.text,8,2,5120,False,False,False
1949600,sub_1DBFA0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1949608,GuiProgressCtrlProperties_GuiProgressCtrlProperties_void,elf_symbol,function,_ZN25GuiProgressCtrlPropertiesC2Ev,GuiProgressCtrlProperties::GuiProgressCtrlProperties(void),GuiProgressCtrlProperties_GuiProgressCtrlProperties_void,.text,156,5,5120,False,False,False
1949764,GuiProgressCtrl_initObject_void,elf_symbol,function,_ZN15GuiProgressCtrl10initObjectEv,GuiProgressCtrl::initObject(void),GuiProgressCtrl_initObject_void,.text,44,4,5120,False,False,False
1949808,GuiProgressCtrl_GuiProgressCtrl_TString_const,elf_symbol,function,_ZN15GuiProgressCtrlC1ERK7TString,GuiProgressCtrl::GuiProgressCtrl(TString const&),GuiProgressCtrl_GuiProgressCtrl_TString_const,.text,48,5,5120,False,False,False
1949856,GuiProgressCtrl_create_TString_const,elf_symbol,function,_Z22GuiProgressCtrl_createRK7TString,GuiProgressCtrl_create(TString const&),GuiProgressCtrl_create_TString_const,.text,48,3,5120,False,False,False
1949904,GuiProgressCtrl_GuiProgressCtrl_void,elf_symbol,function,_ZN15GuiProgressCtrlC2Ev,GuiProgressCtrl::GuiProgressCtrl(void),GuiProgressCtrl_GuiProgressCtrl_void,.text,100,2,5120,False,False,False
1950004,GuiProgressCtrl_setProgress_float,elf_symbol,function,_ZN15GuiProgressCtrl11setProgressEf,GuiProgressCtrl::setProgress(float),GuiProgressCtrl_setProgress_float,.text,68,4,5120,False,False,False
1950072,jump_GuiProgressCtrl_setProgress_float,elf_symbol,jump_thunk,j_._ZN15GuiProgressCtrl11setProgressEf,GuiProgressCtrl::setProgress(float),jump_GuiProgressCtrl_setProgress_float,.text,4,1,5312,True,False,False
1950076,GuiProgressCtrl_drawWithStyle_TRectangle_const,elf_symbol,function,_ZN15GuiProgressCtrl13drawWithStyleERK10TRectangle,GuiProgressCtrl::drawWithStyle(TRectangle const&),GuiProgressCtrl_drawWithStyle_TRectangle_const,.text,228,4,5120,False,False,False
1951360,GuiProgressCtrl_onRender_TPoint_const,elf_symbol,function,_ZN15GuiProgressCtrl8onRenderERK6TPoint,GuiProgressCtrl::onRender(TPoint const&),GuiProgressCtrl_onRender_TPoint_const,.text,132,2,5120,False,False,False
1951492,guiProgressCtrl_initStaticScriptVars_void,elf_symbol,function,_Z36guiProgressCtrl_initStaticScriptVarsv,guiProgressCtrl_initStaticScriptVars(void),guiProgressCtrl_initStaticScriptVars_void,.text,128,4,5120,False,False,False
1951620,GuiProgressCtrlProperties_GuiProgressCtrlProperties,elf_symbol,function,_ZN25GuiProgressCtrlPropertiesD1Ev,GuiProgressCtrlProperties::~GuiProgressCtrlProperties(),GuiProgressCtrlProperties_GuiProgressCtrlProperties,.text,28,4,5120,False,False,False
1951648,non_virtual_thunk_to_GuiProgressCtrlProperties_GuiProgressCtrlProperties,elf_symbol,function,_ZThn16_N25GuiProgressCtrlPropertiesD1Ev,`non-virtual thunk to'GuiProgressCtrlProperties::~GuiProgressCtrlProperties(),non_virtual_thunk_to_GuiProgressCtrlProperties_GuiProgressCtrlProperties,.text,8,2,5120,False,False,False
1951656,GuiProgressCtrlProperties_GuiProgressCtrlProperties__2,elf_symbol,function,_ZN25GuiProgressCtrlPropertiesD0Ev,GuiProgressCtrlProperties::~GuiProgressCtrlProperties(),GuiProgressCtrlProperties_GuiProgressCtrlProperties__2,.text,56,3,5120,False,False,False
1951712,non_virtual_thunk_to_GuiProgressCtrlProperties_GuiProgressCtrlProperties__2,elf_symbol,function,_ZThn16_N25GuiProgressCtrlPropertiesD0Ev,`non-virtual thunk to'GuiProgressCtrlProperties::~GuiProgressCtrlProperties(),non_virtual_thunk_to_GuiProgressCtrlProperties_GuiProgressCtrlProperties__2,.text,8,2,5120,False,False,False
1951720,GuiProgressCtrl_GuiProgressCtrl,elf_symbol,function,_ZN15GuiProgressCtrlD2Ev,GuiProgressCtrl::~GuiProgressCtrl(),GuiProgressCtrl_GuiProgressCtrl,.text,20,3,5120,False,False,False
1951740,GuiProgressCtrl_GuiProgressCtrl__2,elf_symbol,function,_ZN15GuiProgressCtrlD0Ev,GuiProgressCtrl::~GuiProgressCtrl(),GuiProgressCtrl_GuiProgressCtrl__2,.text,48,2,5120,False,False,False
1951788,sub_1DC82C,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951796,sub_1DC834,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951804,sub_1DC83C,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951812,sub_1DC844,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951820,sub_1DC84C,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1951836,sub_1DC85C,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1951852,sub_1DC86C,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951860,sub_1DC874,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951868,sub_1DC87C,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951876,sub_1DC884,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951884,sub_1DC88C,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951892,sub_1DC894,ida_default_sub,,,,,.text,20,1,5120,False,False,True
1951912,sub_1DC8A8,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951920,sub_1DC8B0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951928,sub_1DC8B8,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951936,sub_1DC8C0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951944,sub_1DC8C8,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951952,sub_1DC8D0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951960,sub_1DC8D8,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1951976,sub_1DC8E8,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951984,sub_1DC8F0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1951992,sub_1DC8F8,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952000,sub_1DC900,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952008,sub_1DC908,ida_default_sub,,,,,.text,8,1,5120,False,False,True
